"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,
"Central African Rep.","626","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis",,,,,,,,,,,,,,,"GFS14 | Budgetary | Accrual/Cash",,,,"GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,"GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,,,
"Moldova","921","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value",,,,,,,,"9.4942512512207","11.0292434692383","7.17523145675659","7.61472082138062","6.28243494033813","9.01894283294678","10.1086511611938","10.7012481689453","12.2788057327271","13.8431186676025","14.1998157501221","14.4580059051514","12.5691289901733","10.6012868881226","10.5943126678467","10.1173496246338","10.1847305297852","9.62829113006592","9.40902709960938","9.05614471435547","9.43091201782227","9.67001152038574","9.59382438659668","9.58076477050781",,
"Moldova","921","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis",,,,,,,,"GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash",,
"Pakistan","564","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Value","2.92651653289795","2.77989506721497","2.85826802253723","2.01378202438354","1.68755221366882","1.78701972961426","1.8395619392395","1.73791253566742","1.76744043827057","1.58188879489899","1.35275971889496","1.08171570301056","0.983310222625732","0.884890079498291","0.71554046869278","0.837502241134644","0.673063814640045","0.77087277173996","0.785822451114655","0.878807365894318","0.904015779495239","0.727165699005127","0.698226630687714","0.55839329957962","0.548297762870789","0.648616552352905",,,,,,,
"Pakistan","564","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,,,,,,
"Paraguay","288","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value","1.7114120721817","1.37936854362488","1.82648372650146","3.76256561279297","3.9709153175354","4.34161281585693","4.04472875595093","4.38349914550781","4.21304130554199","3.80341148376465","3.72570586204529","3.45235466957092","3.04470467567444","3.17805433273315","3.37197494506836","3.66468620300293","3.77370166778564","3.95412850379944","4.25319766998291","4.05534982681274","4.62512922286987","4.84179878234863","4.85919380187988","4.78438282012939","5.22763299942017","5.24887609481812","5.15914058685303","5.14576721191406","5.16539907455444","4.98164176940918","4.91648387908936",,
"Paraguay","288","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash",,
"Pakistan","564","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value","1.38871788978577","1.26924574375153","1.31708168983459","1.35191214084625","1.50569009780884","1.78211152553558","1.81418430805206","1.79624426364899","1.57981145381927","1.90717542171478","2.83023691177368","3.38448023796082","3.48445916175842","3.77553081512451","3.60237622261047","3.36218571662903","3.58794116973877","3.34694981575012","3.67542171478271","3.50796413421631","3.66382026672363","3.60573506355286","4.25026845932007","4.80888271331787","3.99303817749023","4.26702260971069",,,,,,,
"Pakistan","564","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS01 | Central | Cash","GFS14 | Budgetary | Accrual/Cash","GFS01 | Central | Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,,,,,,
"Myanmar","518","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value","2.10213184356689","2.07278299331665","1.63916671276093","1.48006916046143","1.28856492042542","1.17771768569946","1.19687366485596","1.61070609092712","1.45382022857666","1.12945246696472","1.21365070343018","0.929146409034729","0.890603184700012","0.762012243270874","1.17024195194244","1.84013748168945",,,,,,,,,,,,,,,,,
"Myanmar","518","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash",,,,,,,,,,,,,,,,,
"Denmark","128","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value","9.31431674957275","9.16816997528076","9.00851821899414","9.124587059021","9.25229549407959","8.9946231842041","9.2141284942627","9.28436183929443","9.35775375366211","9.35317420959473","9.13696193695068","9.14949321746826","9.17115211486816","9.19445896148682","9.30590438842773","9.69774532318115","9.87426948547363","9.98740386962891","9.5838680267334","9.63458633422852","9.36550903320313","9.43735313415527","9.48002529144287","9.07238864898682","9.03431034088135","9.01501941680908","9.25056648254395","9.32265949249268","9.51565074920654","9.34659099578857",,,
"Denmark","128","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Mauritius","684","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value","2.96829581260681","3.05225992202759","2.85021924972534","2.82841682434082","2.86766767501831","2.69049072265625","2.7495276927948","3.80256247520447","3.6986095905304","5.108069896698","5.31780672073364","5.15653848648071","5.51448488235474","6.60153818130493","6.70194387435913","7.11023998260498","7.02158212661743","7.1574501991272","7.93128681182861","7.81958198547363","8.10317707061768","8.06576251983643","8.47206878662109","8.20030784606934","8.0472469329834","6.83971881866455","7.93455266952515","7.91676235198975","8.07347393035889","8.20381546020508",,,
"Mauritius","684","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","OECD | General","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash",,,
"Nepal","558","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value","1.55786693096161","1.63491415977478","1.82052445411682","1.91275298595428","2.23465967178345","2.57823777198792","2.44829320907593","2.36333584785461","2.20036435127258","2.11643147468567","2.3331310749054","2.50724506378174","2.49320435523987","2.64327645301819","2.63629579544067","3.06981372833252","3.18204045295715","3.40717720985413","3.51294660568237","3.97637796401978","4.43191814422607","4.24577283859253","4.23625373840332","4.55317449569702","4.82652378082275","5.02981328964233","5.19364929199219","5.23434066772461","6.54326105117798","6.95630311965942","4.0065746307373",,
"Nepal","558","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash",,
"Luxembourg","137","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value","4.04495716094971","3.67255115509033","3.84684896469116","4.22758913040161","4.33930540084839","4.24772882461548","4.34038543701172","4.53209924697876","4.85252237319946","4.74592018127441","4.88194751739502","5.15179872512817","5.20790529251099","5.39562320709229","5.80444765090942","6.03308629989624","5.48516654968262","5.99945735931396","6.14282321929932","6.6053261756897","6.51165676116943","6.63368129730225","7.14379644393921","7.30987739562988","7.48239088058472","5.65748691558838","5.64759159088135","5.75876617431641","5.83388805389404","5.82292604446411",,,
"Luxembourg","137","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Philippines","566","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value","1.35354912281036","1.36792516708374","1.51058197021484","1.65380620956421","1.38839662075043","1.32395529747009","1.6493753194809","1.70453083515167","1.56058895587921","1.64745545387268","1.4571521282196","1.47199618816376","1.51548337936401","1.72283291816711","1.50678908824921","1.47821307182312","2.15152716636658","2.01478338241577","1.74303758144379","2.00581121444702","1.83210694789886","1.80327355861664","2.07821679115295","2.07582330703735","2.11047649383545","2.11918830871582","2.15574789047241","2.17770504951477","1.90339088439941","1.98011934757233","1.93185889720917",,
"Philippines","566","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,
